event_id,segmento,selection_rank,lead_minutes,modelo,modelo_label,model_family,model_order,window_start,window_end,t_peak_obs,t_peak_pred,PTE_min,abs_PTE_min,peak_obs,peak_pred,peak_error,abs_peak_error,rel_peak_error_pct,abs_rel_peak_error_pct,pred_at_obs_peak,obs_peak_prediction_time_offset_min,error_at_obs_peak,abs_error_at_obs_peak,RMSE_evento,MAE_evento,Bias_evento,NSE_evento,n_puntos_evento
2025_E05,2025,5,20,SARIMAX_lagged_exog_selected,SARIMAX,Estadistico con exogenas,4,2026-02-23 15:40:00,2026-02-23 19:40:00,2026-02-23 17:40:00,2026-02-23 17:50:00,10.0,10.0,1.9,2.0976940062407587,0.19769400624075883,0.19769400624075883,10.404947696882045,10.404947696882045,0.6787103195541334,0.0,-1.2212896804458664,1.2212896804458664,0.3560355904095697,0.17561822103069716,-0.036105276687081085,0.2744793566590432,25
2025_E05,2025,5,20,NBEATS,N-BEATS,Deep learning,5,2026-02-23 15:40:00,2026-02-23 19:40:00,2026-02-23 17:40:00,2026-02-23 17:50:00,10.0,10.0,1.9,1.9719890356063845,0.07198903560638459,0.07198903560638459,3.7888966108623467,3.7888966108623467,0.77605801820755,0.0,-1.1239419817924499,1.1239419817924499,0.31916288111882957,0.1422985166549683,-0.04988044910430909,0.41697429795304086,25
2025_E05,2025,5,20,LSTM,LSTM,Deep learning recurrente,6,2026-02-23 15:40:00,2026-02-23 19:40:00,2026-02-23 17:40:00,2026-02-23 18:00:00,20.0,20.0,1.9,1.7976225674152375,-0.1023774325847624,0.1023774325847624,-5.38828592551381,5.38828592551381,0.6981437146663666,0.0,-1.2018562853336334,1.2018562853336334,0.34801262574698755,0.1564334902405739,-0.07188105587959288,0.30680894901976286,25
2021_E01,2021,1,30,Persistencia,Persistencia,Baseline ingenuo,0,2022-03-23 08:00:00,2022-03-23 12:00:00,2022-03-23 10:00:00,2022-03-23 10:30:00,30.0,30.0,3.746,3.746,0.0,0.0,0.0,0.0,2.584,0.0,-1.162,1.162,1.0769334426973658,0.8655600000000001,-0.05524,-0.19600709570199437,25
2021_E01,2021,1,30,Ridge_ARX_local,Ridge-ARX,ML lineal ARX,1,2022-03-23 08:00:00,2022-03-23 12:00:00,2022-03-23 10:00:00,2022-03-23 10:10:00,10.0,10.0,3.746,5.439671085507239,1.6936710855072392,1.6936710855072392,45.2127892553988,45.2127892553988,4.941304549306011,0.0,1.195304549306011,1.195304549306011,0.8962282386668297,0.7203067905222531,0.10923297724772571,0.1716892906493377,25
2021_E01,2021,1,30,GradientBoosting_ARX,Gradient Boosting-ARX,ML no lineal ARX,2,2022-03-23 08:00:00,2022-03-23 12:00:00,2022-03-23 10:00:00,2022-03-23 10:30:00,30.0,30.0,3.746,2.0351900217686896,-1.7108099782313104,1.7108099782313104,-45.67031442155127,45.67031442155127,2.0058850881265604,0.0,-1.7401149118734396,1.7401149118734396,0.902661844471244,0.6043534442410704,-0.4887171534169605,0.15975449178532042,25
2021_E01,2021,1,30,ARIMA_selected,ARIMA,Estadistico,3,2022-03-23 08:00:00,2022-03-23 12:00:00,2022-03-23 10:00:00,2022-03-23 10:20:00,20.0,20.0,3.746,3.3495548246577616,-0.39644517534223844,0.39644517534223844,-10.583160046509303,10.583160046509303,2.9688770513832377,0.0,-0.7771229486167623,0.7771229486167623,0.9730415967975296,0.7023333609825676,-0.2565613795672539,0.02362007396229382,25
2021_E01,2021,1,30,SARIMAX_lagged_exog_selected,SARIMAX,Estadistico con exogenas,4,2022-03-23 08:00:00,2022-03-23 12:00:00,2022-03-23 10:00:00,2022-03-23 10:20:00,20.0,20.0,3.746,3.721660470254741,-0.024339529745259103,0.024339529745259103,-0.6497471902097999,0.6497471902097999,3.016399616781828,0.0,-0.7296003832181719,0.7296003832181719,0.928038639824494,0.6776106161489471,-0.21166403684056584,0.11184626431946898,25
2021_E01,2021,1,30,NBEATS,N-BEATS,Deep learning,5,2022-03-23 08:00:00,2022-03-23 12:00:00,2022-03-23 10:00:00,2022-03-23 10:00:00,0.0,0.0,3.746,3.123155117034912,-0.6228448829650879,0.6228448829650879,-16.62693227349407,16.62693227349407,3.123155117034912,0.0,-0.6228448829650879,0.6228448829650879,0.6071980804388344,0.44207656833648684,-0.2563948529052735,0.6197958885388034,25
2021_E01,2021,1,30,LSTM,LSTM,Deep learning recurrente,6,2022-03-23 08:00:00,2022-03-23 12:00:00,2022-03-23 10:00:00,2022-03-23 10:00:00,0.0,0.0,3.746,4.235288059599799,0.4892880595997986,0.4892880595997986,13.061613977570705,13.061613977570705,4.235288059599799,0.0,0.4892880595997986,0.4892880595997986,0.6330691788342517,0.4473675601608735,-0.24919150067658422,0.586706695490467,25
2021_E02,2021,2,30,Persistencia,Persistencia,Baseline ingenuo,0,2022-03-22 16:50:00,2022-03-22 20:50:00,2022-03-22 18:50:00,2022-03-22 19:20:00,30.0,30.0,3.705,3.705,0.0,0.0,0.0,0.0,1.574,0.0,-2.1310000000000002,2.1310000000000002,1.192636256366542,0.77468,-0.08027999999999999,0.11526006919971687,25
2021_E02,2021,2,30,Ridge_ARX_local,Ridge-ARX,ML lineal ARX,1,2022-03-22 16:50:00,2022-03-22 20:50:00,2022-03-22 18:50:00,2022-03-22 19:00:00,10.0,10.0,3.705,5.178024881777559,1.473024881777559,1.473024881777559,39.757756593186485,39.757756593186485,4.761665477273315,0.0,1.0566654772733148,1.0566654772733148,0.7052199613833408,0.4913568361094736,0.12944974391483852,0.6906509361264577,25
2021_E02,2021,2,30,GradientBoosting_ARX,Gradient Boosting-ARX,ML no lineal ARX,2,2022-03-22 16:50:00,2022-03-22 20:50:00,2022-03-22 18:50:00,2022-03-22 19:00:00,10.0,10.0,3.705,1.9382833631552,-1.7667166368448002,1.7667166368448002,-47.68465956396222,47.68465956396222,1.6654331120080403,0.0,-2.0395668879919597,2.0395668879919597,0.9698975259462097,0.5944323725508841,-0.47852931989072517,0.41487141367296365,25
2021_E02,2021,2,30,ARIMA_selected,ARIMA,Estadistico,3,2022-03-22 16:50:00,2022-03-22 20:50:00,2022-03-22 18:50:00,2022-03-22 19:00:00,10.0,10.0,3.705,3.5633190614312453,-0.14168093856875474,0.14168093856875474,-3.8240469249326514,3.8240469249326514,1.9118240499387749,0.0,-1.7931759500612252,1.7931759500612252,1.0312250584603537,0.578628593683207,-0.21382319413147766,0.3385355193951186,25
2021_E02,2021,2,30,SARIMAX_lagged_exog_selected,SARIMAX,Estadistico con exogenas,4,2022-03-22 16:50:00,2022-03-22 20:50:00,2022-03-22 18:50:00,2022-03-22 19:10:00,20.0,20.0,3.705,3.6283013182487567,-0.07669868175124339,0.07669868175124339,-2.070139858333155,2.070139858333155,1.8475118745669628,0.0,-1.8574881254330373,1.8574881254330373,0.9782235939330804,0.5810472405144218,-0.17973482474302035,0.4047822418017214,25
2021_E02,2021,2,30,NBEATS,N-BEATS,Deep learning,5,2022-03-22 16:50:00,2022-03-22 20:50:00,2022-03-22 18:50:00,2022-03-22 18:40:00,-10.0,10.0,3.705,3.5887155532836914,-0.11628444671630866,0.11628444671630866,-3.1385815577951055,3.1385815577951055,3.356678009033203,0.0,-0.34832199096679695,0.34832199096679695,0.5915659907814068,0.3310001749753952,-0.2316417638063431,0.7823262747879809,25
